chr	start	end	targetChr	targetStart	targetEnd
5	144210000	144220000	5	145680000	145690000
5	144210000	144220000	5	145890000	145900000
5	91930000	91940000	5	93800000	93810000
5	92300000	92310000	5	93800000	93810000
5	92310000	92320000	5	93900000	93910000
5	93580000	93590000	5	93900000	93910000
5	93580000	93590000	5	94720000	94730000
5	93580000	93590000	5	94850000	94860000
5	93590000	93600000	5	93800000	93810000
5	93910000	93920000	5	94710000	94720000
5	94520000	94530000	5	94680000	94690000
5	94960000	94970000	5	95240000	95250000
5	94960000	94970000	5	95500000	95510000
5	95650000	95660000	5	95840000	95850000
5	95860000	95870000	5	96330000	96340000
5	95860000	95870000	5	96590000	96600000
5	95870000	95880000	5	97170000	97180000
5	96350000	96360000	5	96590000	96600000
5	96350000	96360000	5	97160000	97170000
5	96610000	96620000	5	97160000	97170000
1	89000000	89010000	1	89350000	89360000
5	96750000	96760000	5	97160000	97170000
5	96870000	96880000	5	97160000	97170000
5	96990000	97000000	5	97150000	97160000
5	97180000	97190000	5	98900000	98910000
5	97190000	97200000	5	98830000	98840000
5	97290000	97300000	5	98820000	98830000
5	97420000	97430000	5	98820000	98830000
5	98910000	98920000	5	99040000	99050000
5	100420000	100430000	5	101050000	101060000
5	100430000	100440000	5	101670000	101680000
1	89630000	89640000	1	89750000	89760000
5	100440000	100450000	5	101380000	101390000
5	100620000	100630000	5	100890000	100900000
5	100620000	100630000	5	101030000	101040000
5	102580000	102590000	5	103040000	103050000
5	102580000	102590000	5	103130000	103140000
5	102770000	102780000	5	103040000	103050000
5	102780000	102790000	5	102960000	102970000
5	103230000	103240000	5	103470000	103480000
5	106270000	106280000	5	106870000	106880000
5	108520000	108530000	5	109670000	109680000
5	108650000	108660000	5	109470000	109480000
5	163560000	163570000	5	164490000	164500000
5	163560000	163570000	5	165200000	165210000
5	163690000	163700000	5	164500000	164510000
5	164020000	164030000	5	164490000	164500000
5	164020000	164030000	5	165460000	165470000
5	165030000	165040000	5	165200000	165210000
5	165630000	165640000	5	167040000	167050000
5	165630000	165640000	5	167560000	167570000
1	90040000	90050000	1	91160000	91170000
5	166950000	166960000	5	168220000	168230000
5	166960000	166970000	5	167560000	167570000
5	167040000	167050000	5	167560000	167570000
5	167260000	167270000	5	167550000	167560000
5	167580000	167590000	5	168220000	168230000
5	167720000	167730000	5	168210000	168220000
5	168270000	168280000	5	169570000	169580000
5	168690000	168700000	5	169570000	169580000
5	168970000	168980000	5	170200000	170210000
1	90040000	90050000	1	91490000	91500000
5	168980000	168990000	5	169570000	169580000
5	169110000	169120000	5	169560000	169570000
5	169120000	169130000	5	169290000	169300000
5	169700000	169710000	5	169970000	169980000
5	169700000	169710000	5	170200000	170210000
5	170100000	170110000	5	170200000	170210000
5	170220000	170230000	5	170620000	170630000
5	170260000	170270000	5	170390000	170400000
1	33110000	33120000	1	33360000	33370000
1	90040000	90050000	1	91260000	91270000
5	170430000	170440000	5	170620000	170630000
5	170640000	170650000	5	171340000	171350000
5	170740000	170750000	5	171330000	171340000
5	171400000	171410000	5	172040000	172050000
5	171400000	171410000	5	172170000	172180000
5	171400000	171410000	5	172680000	172690000
5	171410000	171420000	5	171900000	171910000
5	172470000	172480000	5	172690000	172700000
5	172470000	172480000	5	172930000	172940000
5	172710000	172720000	5	172930000	172940000
1	90110000	90120000	1	91160000	91170000
5	172710000	172720000	5	173210000	173220000
5	172710000	172720000	5	173270000	173280000
5	172970000	172980000	5	173580000	173590000
5	173300000	173310000	5	173570000	173580000
5	173300000	173310000	5	173970000	173980000
5	173610000	173620000	5	174310000	174320000
5	173620000	173630000	5	173960000	173970000
5	174040000	174050000	5	174310000	174320000
5	174410000	174420000	5	174790000	174800000
5	174950000	174960000	5	175450000	175460000
1	90120000	90130000	1	90720000	90730000
5	174950000	174960000	5	175700000	175710000
5	175530000	175540000	5	175710000	175720000
5	175730000	175740000	5	176590000	176600000
5	176420000	176430000	5	176550000	176560000
5	176660000	176670000	5	176950000	176960000
5	176660000	176670000	5	177100000	177110000
5	178230000	178240000	5	179580000	179590000
5	178280000	178290000	5	178570000	178580000
5	180300000	180310000	5	180470000	180480000
5	144200000	144210000	5	146130000	146140000
1	90120000	90130000	1	90960000	90970000
5	144210000	144220000	5	146050000	146060000
5	146290000	146300000	5	146420000	146430000
5	146530000	146540000	5	147570000	147580000
5	146550000	146560000	5	146960000	146970000
5	146540000	146550000	5	147180000	147190000
5	146660000	146670000	5	146950000	146960000
5	147450000	147460000	5	147570000	147580000
5	147620000	147630000	5	147820000	147830000
5	148170000	148180000	5	148990000	149000000
5	148180000	148190000	5	148720000	148730000
1	90720000	90730000	1	90960000	90970000
5	148180000	148190000	5	149110000	149120000
5	148440000	148450000	5	148720000	148730000
5	148440000	148450000	5	149030000	149040000
5	148440000	148450000	5	149110000	149120000
5	148730000	148740000	5	149110000	149120000
5	148740000	148750000	5	148990000	149000000
5	149130000	149140000	5	149250000	149260000
5	149640000	149650000	5	149980000	149990000
5	149640000	149650000	5	149820000	149830000
5	149830000	149840000	5	149980000	149990000
1	91510000	91520000	1	91910000	91920000
5	149830000	149840000	5	150110000	150120000
5	150460000	150470000	5	150690000	150700000
5	150460000	150470000	5	150850000	150860000
5	151510000	151520000	5	151640000	151650000
5	151660000	151670000	5	151740000	151750000
5	151820000	151830000	5	152140000	152150000
5	151820000	151830000	5	152270000	152280000
5	151820000	151830000	5	152500000	152510000
5	152530000	152540000	5	154170000	154180000
5	152530000	152540000	5	154400000	154410000
5	152540000	152550000	5	153480000	153490000
5	152540000	152550000	5	153960000	153970000
5	152550000	152560000	5	153140000	153150000
5	153480000	153490000	5	153950000	153960000
5	153500000	153510000	5	153620000	153630000
5	153970000	153980000	5	154630000	154640000
5	154060000	154070000	5	154410000	154420000
5	154070000	154080000	5	154610000	154620000
5	154180000	154190000	5	154400000	154410000
1	92000000	92010000	1	92610000	92620000
5	154460000	154470000	5	154610000	154620000
5	154650000	154660000	5	154810000	154820000
5	154650000	154660000	5	154870000	154880000
5	154960000	154970000	5	155260000	155270000
5	155140000	155150000	5	155260000	155270000
5	155610000	155620000	5	157120000	157130000
5	155940000	155950000	5	156810000	156820000
5	155940000	155950000	5	156930000	156940000
5	155940000	155950000	5	157120000	157130000
1	91990000	92000000	1	92810000	92820000
5	157150000	157160000	5	157300000	157310000
5	157330000	157340000	5	159130000	159140000
5	157430000	157440000	5	157720000	157730000
5	157760000	157770000	5	159120000	159130000
5	157820000	157830000	5	159120000	159130000
5	157840000	157850000	5	157930000	157940000
5	158000000	158010000	5	159120000	159130000
5	158070000	158080000	5	159110000	159120000
5	158170000	158180000	5	159110000	159120000
1	92000000	92010000	1	92280000	92290000
5	158170000	158180000	5	158690000	158700000
5	159150000	159160000	5	159980000	159990000
5	159290000	159300000	5	159980000	159990000
5	159440000	159450000	5	159980000	159990000
5	160020000	160030000	5	160390000	160400000
5	160210000	160220000	5	160350000	160360000
5	161540000	161550000	5	163340000	163350000
5	161540000	161550000	5	163400000	163410000
5	161850000	161860000	5	163340000	163350000
1	33110000	33120000	1	33460000	33470000
1	92300000	92310000	1	92610000	92620000
6	56900000	56910000	6	57020000	57030000
6	61810000	61820000	6	62770000	62780000
6	61810000	61820000	6	62140000	62150000
6	61810000	61820000	6	62880000	62890000
6	62480000	62490000	6	62770000	62780000
6	63340000	63350000	6	63790000	63800000
6	63580000	63590000	6	63760000	63770000
6	63920000	63930000	6	64320000	64330000
6	64010000	64020000	6	64330000	64340000
6	68340000	68350000	6	70100000	70110000
1	92310000	92320000	1	92470000	92480000
6	68640000	68650000	6	69720000	69730000
6	68630000	68640000	6	70100000	70110000
6	69730000	69740000	6	70100000	70110000
6	70220000	70230000	6	71010000	71020000
6	70300000	70310000	6	71010000	71020000
6	70370000	70380000	6	71010000	71020000
6	70410000	70420000	6	70670000	70680000
6	70520000	70530000	6	70880000	70890000
6	70520000	70530000	6	71000000	71010000
6	70530000	70540000	6	70680000	70690000
1	92480000	92490000	1	92590000	92600000
6	70700000	70710000	6	70880000	70890000
6	70700000	70710000	6	71000000	71010000
6	71180000	71190000	6	72080000	72090000
6	71190000	71200000	6	71350000	71360000
6	71190000	71200000	6	71510000	71520000
6	71370000	71380000	6	72080000	72090000
6	71380000	71390000	6	71500000	71510000
6	71530000	71540000	6	73320000	73330000
6	71530000	71540000	6	72080000	72090000
6	71530000	71540000	6	73170000	73180000
1	92850000	92860000	1	92980000	92990000
6	72410000	72420000	6	73320000	73330000
6	72410000	72420000	6	73180000	73190000
6	72610000	72620000	6	73180000	73190000
6	72620000	72630000	6	73120000	73130000
6	73510000	73520000	6	73610000	73620000
6	190000	200000	6	520000	530000
6	190000	200000	6	1420000	1430000
6	400000	410000	6	520000	530000
6	590000	600000	6	1420000	1430000
1	93430000	93440000	1	94320000	94330000
6	1590000	1600000	6	2450000	2460000
6	1590000	1600000	6	2740000	2750000
6	1600000	1610000	6	2100000	2110000
6	1600000	1610000	6	2190000	2200000
6	1600000	1610000	6	2350000	2360000
6	1600000	1610000	6	2630000	2640000
6	2780000	2790000	6	2920000	2930000
6	3130000	3140000	6	3240000	3250000
6	3270000	3280000	6	3990000	4000000
6	3280000	3290000	6	3730000	3740000
1	93440000	93450000	1	93850000	93860000
6	3410000	3420000	6	3720000	3730000
6	3740000	3750000	6	3990000	4000000
6	4040000	4050000	6	4140000	4150000
6	4050000	4060000	6	5390000	5400000
6	5050000	5060000	6	5390000	5400000
6	5140000	5150000	6	5390000	5400000
6	5430000	5440000	6	6540000	6550000
6	5440000	5450000	6	6010000	6020000
6	6050000	6060000	6	6540000	6550000
6	6320000	6330000	6	6400000	6410000
1	93620000	93630000	1	93830000	93840000
6	6560000	6570000	6	7610000	7620000
6	6570000	6580000	6	7240000	7250000
6	6680000	6690000	6	7240000	7250000
6	6680000	6690000	6	7600000	7610000
6	6730000	6740000	6	7600000	7610000
6	7280000	7290000	6	8040000	8050000
6	7280000	7290000	6	7390000	7400000
6	7280000	7290000	6	7600000	7610000
6	7410000	7420000	6	7600000	7610000
6	7720000	7730000	6	7990000	8000000
1	94030000	94040000	1	94330000	94340000
6	7900000	7910000	6	7990000	8000000
6	8530000	8540000	6	10430000	10440000
6	8710000	8720000	6	8880000	8890000
6	8710000	8720000	6	10430000	10440000
6	8980000	8990000	6	10430000	10440000
6	9540000	9550000	6	10430000	10440000
6	10500000	10510000	6	10800000	10810000
6	10950000	10960000	6	11060000	11070000
6	10950000	10960000	6	11570000	11580000
6	11150000	11160000	6	11490000	11500000
1	94030000	94040000	1	94460000	94470000
6	11580000	11590000	6	12880000	12890000
6	11590000	11600000	6	12280000	12290000
6	11590000	11600000	6	12600000	12610000
6	11650000	11660000	6	12600000	12610000
6	11660000	11670000	6	12230000	12240000
6	12150000	12160000	6	12600000	12610000
6	12630000	12640000	6	12880000	12890000
6	12910000	12920000	6	13300000	13310000
6	12920000	12930000	6	13120000	13130000
6	13340000	13350000	6	13540000	13550000
1	94040000	94050000	1	94240000	94250000
6	13790000	13800000	6	14050000	14060000
6	13910000	13920000	6	14050000	14060000
6	14130000	14140000	6	15620000	15630000
6	14130000	14140000	6	15480000	15490000
6	15510000	15520000	6	15620000	15630000
6	15680000	15690000	6	16200000	16210000
6	16330000	16340000	6	17080000	17090000
6	17140000	17150000	6	18500000	18510000
6	17150000	17160000	6	17810000	17820000
1	33110000	33120000	1	33610000	33620000
1	94510000	94520000	1	94800000	94810000
6	17150000	17160000	6	18300000	18310000
6	17160000	17170000	6	17570000	17580000
6	17160000	17170000	6	18110000	18120000
6	17470000	17480000	6	17580000	17590000
6	17580000	17590000	6	17810000	17820000
6	17650000	17660000	6	18200000	18210000
6	17670000	17680000	6	17800000	17810000
6	18320000	18330000	6	18500000	18510000
6	18590000	18600000	6	19850000	19860000
6	19000000	19010000	6	19850000	19860000
1	94500000	94510000	1	95040000	95050000
6	37700000	37710000	6	38010000	38020000
6	37700000	37710000	6	38490000	38500000
6	37700000	37710000	6	38570000	38580000
6	37780000	37790000	6	38010000	38020000
6	38030000	38040000	6	38490000	38500000
6	38870000	38880000	6	39290000	39300000
6	38980000	38990000	6	39300000	39310000
6	39170000	39180000	6	39300000	39310000
6	39360000	39370000	6	39970000	39980000
1	94840000	94850000	1	95040000	95050000
6	39360000	39370000	6	40300000	40310000
6	39360000	39370000	6	40900000	40910000
6	39370000	39380000	6	39880000	39890000
6	39980000	39990000	6	40300000	40310000
6	39980000	39990000	6	40830000	40840000
6	41080000	41090000	6	41310000	41320000
6	41360000	41370000	6	41590000	41600000
6	41360000	41370000	6	41680000	41690000
6	41430000	41440000	6	41580000	41590000
1	96720000	96730000	1	96800000	96810000
6	41930000	41940000	6	42030000	42040000
6	42250000	42260000	6	42540000	42550000
6	43660000	43670000	6	44070000	44080000
6	43760000	43770000	6	44070000	44080000
6	44470000	44480000	6	45920000	45930000
6	44650000	44660000	6	45410000	45420000
1	96960000	96970000	1	97810000	97820000
6	45430000	45440000	6	45700000	45710000
6	45930000	45940000	6	46990000	47000000
6	46080000	46090000	6	46410000	46420000
6	46090000	46100000	6	46620000	46630000
6	46210000	46220000	6	46620000	46630000
6	46220000	46230000	6	46400000	46410000
6	46420000	46430000	6	46980000	46990000
6	46840000	46850000	6	47310000	47320000
6	47080000	47090000	6	47310000	47320000
6	47100000	47110000	6	47240000	47250000
1	96960000	96970000	1	98050000	98060000
6	47400000	47410000	6	47750000	47760000
6	47630000	47640000	6	49410000	49420000
6	47780000	47790000	6	48770000	48780000
6	47790000	47800000	6	49400000	49410000
6	49530000	49540000	6	49840000	49850000
6	49620000	49630000	6	49840000	49850000
6	50120000	50130000	6	52020000	52030000
6	50130000	50140000	6	50600000	50610000
6	50130000	50140000	6	50780000	50790000
6	50260000	50270000	6	50600000	50610000
1	96960000	96970000	1	98460000	98470000
6	50650000	50660000	6	50780000	50790000
6	50810000	50820000	6	51350000	51360000
6	50810000	50820000	6	51530000	51540000
6	50810000	50820000	6	51950000	51960000
6	50810000	50820000	6	52020000	52030000
6	50810000	50820000	6	51840000	51850000
6	51530000	51540000	6	51950000	51960000
6	51530000	51540000	6	52030000	52040000
6	52060000	52070000	6	52260000	52270000
6	52160000	52170000	6	52260000	52270000
1	98060000	98070000	1	98460000	98470000
6	52280000	52290000	6	52390000	52400000
6	52280000	52290000	6	52660000	52670000
6	52410000	52420000	6	52660000	52670000
6	52720000	52730000	6	53470000	53480000
6	53090000	53100000	6	53480000	53490000
6	53160000	53170000	6	53470000	53480000
6	53170000	53180000	6	53280000	53290000
6	53170000	53180000	6	53410000	53420000
1	98760000	98770000	1	99480000	99490000
6	53490000	53500000	6	53720000	53730000
6	53500000	53510000	6	53650000	53660000
6	53980000	53990000	6	54260000	54270000
6	53980000	53990000	6	54710000	54720000
6	53980000	53990000	6	55070000	55080000
6	53980000	53990000	6	55240000	55250000
6	54270000	54280000	6	55240000	55250000
6	54710000	54720000	6	55240000	55250000
6	54720000	54730000	6	55070000	55080000
6	54880000	54890000	6	55060000	55070000
1	98750000	98760000	1	99700000	99710000
6	55440000	55450000	6	55880000	55890000
6	18530000	18540000	6	20050000	20060000
6	18590000	18600000	6	20050000	20060000
6	18990000	19000000	6	20050000	20060000
6	20090000	20100000	6	20520000	20530000
6	20290000	20300000	6	20520000	20530000
